n_customers,n_depots,avg_demand,demand_std,capacity,area_span,density,iteration,progress,best_fitness,avg_fitness,fitness_std,convergence_rate,stagnation_counter,population_diversity,dynamic_orders,avg_delay,load_imbalance,elite_ratio,improvement_rate,instance,algorithm,demo_id,alpha,beta,gamma,fitness_after,improvement
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,90,0.9,1487.090511495355,1573.4340098897214,66.81739108391855,0.0,11,2.507822421100621,0,0,0,0.9,0.0,A-n32-k5,random_search,10,0.1053583464106944,0.521321120633174,0.5647135014825172,1349.7598523121114,137.3306591832436
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,70,0.7,1364.4448439702646,1575.1892534342517,107.49824593056113,0.0,19,2.0826158577971783,0,0,0,0.25,0.0,A-n32-k5,random_search,11,0.1012785784204213,0.504797272107594,0.6143657786976457,1337.450535318553,26.994308651711663
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,80,0.8,1451.510538772745,1616.6717131005885,90.7049278289789,0.0,19,2.511300037827005,0,0,0,0.4,0.0,A-n32-k5,random_search,12,0.1954708400874414,0.2586044192554721,0.7016167011187453,1398.3700019173764,53.14053685536851
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,80,0.8,1386.4544312830433,1566.7558251105795,88.22371540113085,0.0367303150474531,3,2.510301126007114,0,0,0,0.25,0.0367303150474531,A-n32-k5,random_search,13,0.5057779128433987,0.3885527092507497,0.3330316247193093,1344.486192398601,41.9682388844426
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,40,0.4,1390.6554255987537,1550.1036010835908,119.8309094811694,0.0106448159120149,1,2.206477001657371,0,0,0,0.55,0.0106448159120149,A-n32-k5,random_search,14,0.802679883761395,0.5438327654205766,0.6310506307747705,1282.4340114637228,108.22141413503095
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,80,0.8,1380.0662662489217,1567.2648813794958,102.2432930614334,0.0012230882000678,1,2.3864839661117037,0,0,0,0.3,0.0012230882000678,A-n32-k5,random_search,15,0.1280262995739429,0.2282933801255314,0.6684731849619314,1311.2026095546605,68.86365669426118
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,50,0.5,1400.1925637567522,1577.3367390502833,72.76191643442768,0.0,14,1.9158906786561791,0,0,0,0.25,0.0,A-n32-k5,random_search,16,0.2164132082463798,0.2448550855938256,0.60132057559529,1340.4385242947162,59.75403946203596
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,90,0.9,1362.6532707400995,1539.3655517676118,107.3689726518877,0.0,19,2.1263099333859885,0,0,0,0.35,0.0,A-n32-k5,random_search,17,0.4405721637958706,0.5814513822091731,0.3109349511487921,1191.4451394457917,171.20813129430826
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,10,0.1,1718.5105679843102,1838.14004537318,56.700592289028506,0.0574051040283938,2,2.7225608612223704,0,0,0,0.8,0.019889320731887,A-n32-k5,random_search,18,0.3612227428984181,0.5419565730443461,0.629256906670385,1366.468221889948,352.0423460943623
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,10,0.1,1558.8771206460635,1766.3585989824023,87.59894648616988,0.0875591287840914,2,2.567183448119416,0,0,0,0.25,0.0434124988082178,A-n32-k5,random_search,19,0.5825181762167654,0.3494703918100729,0.8179315817171358,1282.6116640148682,276.2654566311953
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,70,0.7,1479.26773643847,1599.7444914818743,58.817125559580354,0.0143686670119187,7,2.707551576792365,0,0,0,0.75,0.0,A-n32-k5,random_search,20,0.1290180765775092,0.5315589586900762,0.3117343367834359,1367.6116191254655,111.65611731300464
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,50,0.5,1508.4048433600651,1602.8121723222694,61.27403523504124,0.0,19,2.228441532886829,0,0,0,0.8,0.0,A-n32-k5,random_search,21,0.4146262232988154,0.6121800208173386,0.5090764040881163,1295.7420900182974,212.6627533417679
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,50,0.5,1463.3835142062655,1635.7792643132907,82.36779725355794,0.0124728409796084,7,2.5627567929731447,0,0,0,0.3,0.0,A-n32-k5,random_search,22,0.4985490098514565,0.6934997336730466,0.750462759944292,1371.7996146004389,91.58389960582667
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,80,0.8,1435.665244675903,1572.8801784797847,80.3373447334184,0.0184504342302884,3,2.527376438554508,0,0,0,0.65,0.0184504342302884,A-n32-k5,random_search,23,0.1178262155205222,0.6450137807338939,0.979629890874336,1384.8654377066175,50.79980696928533
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,40,0.4,1482.5596865813693,1620.5224402575282,92.97659397522408,0.0365771976058035,5,2.089489872227578,0,0,0,0.55,0.0,A-n32-k5,random_search,24,0.1727932899180929,0.7348033456417387,0.8935975463388834,1352.495836013438,130.06385056793124
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,10,0.1,1465.9365050333197,1736.430076448113,123.35414800291936,0.1541044480554546,5,2.463359735589523,0,0,0,0.15,0.0,A-n32-k5,random_search,25,0.4386656216798617,0.6223483397101606,0.7963215649278357,1327.4224322938433,138.5140727394762
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,60,0.6,1374.1215288887863,1589.0628540362732,94.07313725500865,0.0014622008307718,4,2.44745065559748,0,0,0,0.2,0.0,A-n32-k5,random_search,26,0.1387699872807307,0.2278363170993858,0.3255786290891826,1335.9546348415895,38.16689404719682
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,90,0.9,1368.560336367896,1530.714532535531,87.62963886058026,0.0,19,2.4001640048834685,0,0,0,0.4,0.0,A-n32-k5,random_search,27,0.1424270797764999,0.4836972063758117,0.6269611940064425,1308.4015703059213,60.1587660619748
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,80,0.8,1305.0817483039198,1515.200985975352,106.7531483010989,0.0,19,1.743584758275576,0,0,0,0.25,0.0,A-n32-k5,random_search,28,0.1463900407428948,0.4761737087798317,0.8537654553141909,1186.720765747653,118.36098255626666
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,70,0.7,1337.8810062163825,1580.6427609340733,99.13204579567665,0.0724447524957881,7,2.4547128266615537,0,0,0,0.15,0.0,A-n32-k5,random_search,29,0.5442849550227917,0.4511878937197283,0.9099436272085344,1246.612298437204,91.26870777917838
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,90,0.9,1371.9004551070277,1553.6926643321185,88.24306009816608,0.0,11,2.488378616427696,0,0,0,0.25,0.0,A-n32-k5,random_search,30,0.2872594710878401,0.2116421853340004,0.5627619913618531,1271.8308044330097,100.06965067401802
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,30,0.3,1439.7245932189044,1645.6073063164652,86.12980910885777,0.0,17,2.2979936330902837,0,0,0,0.2,0.0,A-n32-k5,random_search,31,0.3710126330044886,0.2675128214995266,0.7871277948072777,1304.5080356553258,135.2165575635786
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,40,0.4,1390.07339736163,1562.475989932236,97.97348223863274,0.011800268265365,6,1.9480346323661293,0,0,0,0.3,0.0,A-n32-k5,random_search,32,0.7885592595008677,0.2325622650248485,0.9132887340317322,1261.7629716195397,128.3104257420905
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,40,0.4,1485.637367042144,1645.3083547294325,78.24748618756296,0.0,12,2.136503933514965,0,0,0,0.45,0.0,A-n32-k5,random_search,33,0.3967755575189333,0.6762805047171936,0.7453017493547734,1360.261964939769,125.37540210237488
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,5,0.05,1629.0037729973628,1854.216833743417,80.7990823959993,0.0,3,2.395391013713379,0,0,0,0.15,0.0358357333795174,A-n32-k5,random_search,34,0.8559677106367927,0.3607927107646728,0.5872523411135925,1308.2738040932843,320.72996890407853
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,40,0.4,1507.6091958592106,1626.3887552023173,81.69059836154732,0.0276563248178604,7,2.3933826244823577,0,0,0,0.65,0.0,A-n32-k5,random_search,35,0.1591793214260256,0.5800859434383833,0.703734192760159,1321.088048092919,186.5211477662915
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,10,0.1,1617.3575138627507,1776.8436711060167,87.96578362021766,0.0893622241453988,5,2.5916271331041725,0,0,0,0.45,0.0,A-n32-k5,random_search,36,0.7651025606348155,0.4407933474686075,0.9460909124890896,1351.6739251006445,265.6835887621062
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,60,0.6,1471.311792483592,1607.1966124353185,61.10592192205988,0.0,12,2.427654979649301,0,0,0,0.45,0.0,A-n32-k5,random_search,37,0.1350628565052966,0.5155171705584036,0.9769365942964748,1318.6568450343975,152.65494744919442
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,50,0.5,1426.1902311862564,1614.7904585285587,79.11600189273197,0.0,19,2.0422958985807624,0,0,0,0.2,0.0,A-n32-k5,random_search,38,0.2200378341413265,0.3115477599825617,0.6620446967381246,1280.4634819915425,145.72674919471388
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,50,0.5,1473.9863650734196,1643.1078991510064,79.01134395821724,0.0,12,2.565254558985237,0,0,0,0.35,0.0,A-n32-k5,random_search,39,0.7349445086157675,0.3015401736430885,0.680594011244563,1411.010282217521,62.97608285589854
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,20,0.2,1510.9376725196637,1646.4842396648808,84.18853550888886,0.0144932043102812,1,2.0528042870972967,0,0,0,0.65,0.00277122884897,A-n32-k5,random_search,40,0.5587535560348968,0.5907404956639641,0.7999146116063486,1162.4101773524787,348.52749516718495
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,10,0.1,1513.5335881260603,1817.4795676433032,98.88972001467664,0.168745165512028,1,2.620165367980247,0,0,0,0.05,0.1265599555246276,A-n32-k5,random_search,41,0.8959528300113025,0.294371956317782,0.6966586590916861,1405.26807846035,108.26550966571062
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,90,0.9,1433.493140713493,1569.201506555008,61.120364864762855,0.0,9,2.2190081041279264,0,0,0,0.6,0.0,A-n32-k5,random_search,42,0.7977017140133504,0.2497191233291357,0.8509757578265467,1433.493140713493,0.0
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,50,0.5,1385.1053142714036,1603.1292750765797,98.90313438169144,0.0,19,2.53221649788031,0,0,0,0.2,0.0,A-n32-k5,random_search,43,0.1984951660045704,0.7551587491967733,0.9284842332855524,1280.8655419988495,104.23977227255386
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,90,0.9,1461.5597339829355,1614.307664460286,59.000938703614416,0.0,19,2.430678373958744,0,0,0,0.4,0.0,A-n32-k5,random_search,44,0.6421893539931679,0.3060028916637168,0.3068082443366208,1356.9788030013538,104.5809309815818
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,40,0.4,1490.5724585654395,1674.4322145086376,107.19885493345608,0.0,19,2.650393023459092,0,0,0,0.4,0.0,A-n32-k5,random_search,45,0.8430683960585392,0.3848364538758506,0.7301162321542196,1357.5687513892528,133.0037071761867
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,60,0.6,1510.167006992525,1632.1301675410036,68.45481294837255,0.0,19,2.4524482964348553,0,0,0,0.6,0.0,A-n32-k5,random_search,46,0.1524551502817064,0.7332192709426228,0.4290701444603573,1364.1348892317235,146.0321177608016
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,5,0.05,1719.2313597755651,1828.0224725232097,70.25914094488336,0.0,4,2.617564269525096,0,0,0,0.85,0.0,A-n32-k5,random_search,47,0.7751586588670554,0.7556952295975516,0.7393785685837369,1301.7381488656142,417.4932109099509
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,30,0.3,1562.7918404800057,1709.5974457263178,55.38819470674038,0.0,14,2.3030935260025016,0,0,0,0.45,0.0,A-n32-k5,random_search,48,0.4406321535672072,0.7440222556088607,0.9509410722652208,1348.4905737502145,214.3012667297912
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,70,0.7,1412.7549675998357,1584.4951480317636,99.91134779179416,0.0,19,1.8589764197467429,0,0,0,0.4,0.0,A-n32-k5,random_search,49,0.2402080987756353,0.7100659140451038,0.3905732918265139,1239.9756952694215,172.77927233041373
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,40,0.4,1449.791336064047,1631.3744410117604,84.80530749768499,0.0,11,2.368023452036069,0,0,0,0.3,0.0,A-n32-k5,random_search,50,0.3995278974841639,0.3467733747369164,0.4293983544111747,1285.672090896412,164.1192451676352
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,30,0.3,1473.8875258042406,1656.9447048829322,95.05871709697747,0.013914083985782,7,2.5930152800018864,0,0,0,0.3,0.0,A-n32-k5,random_search,51,0.6610879307701297,0.423358302826767,0.6583842183880688,1353.5433624160953,120.34416338814526
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,70,0.7,1481.89363318519,1607.0180703960282,74.74602914169127,0.0072618805709631,2,2.5230163462211275,0,0,0,0.6,0.0072618805709631,A-n32-k5,random_search,52,0.1660148554738174,0.7225342211849755,0.3004214573136978,1338.175465143379,143.71816804181117
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,50,0.5,1490.3905627690856,1651.5945728102404,86.02632382951367,0.0,13,2.583699660943854,0,0,0,0.4,0.0,A-n32-k5,random_search,53,0.5441162389451892,0.3791521021648923,0.9394019218383608,1390.3802696040575,100.01029316502807
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,90,0.9,1347.3800214806158,1531.6898513158617,100.48598407736807,0.0,19,1.9614393871497091,0,0,0,0.25,0.0,A-n32-k5,random_search,54,0.2936288402463958,0.6189080495661403,0.4815724113343221,1338.3470343839797,9.032987096636134
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,40,0.4,1483.476829386737,1614.3508979599812,79.00948851588188,0.0,16,2.11536681001302,0,0,0,0.7,0.0,A-n32-k5,random_search,55,0.355365787133917,0.2933940654108787,0.4711657286321873,1200.283572739569,283.193256647168
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,5,0.05,1724.426241336963,1852.6785530314744,60.8408990148668,0.0,4,2.766520145303755,0,0,0,0.75,0.0,A-n32-k5,random_search,56,0.8570949146900942,0.5634132292668039,0.8819951679606417,1390.8487101980695,333.57753113889316
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,40,0.4,1476.380404002698,1599.4930657282723,75.46976141009364,0.0,13,1.9281681597053777,0,0,0,0.7,0.0,A-n32-k5,random_search,57,0.1896731817286611,0.5443482026537994,0.4516960088546102,1255.2496626305472,221.13074137215085
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,80,0.8,1366.4255983949092,1561.6953886656024,91.57589809950925,4.504330753562366e-05,4,2.3846106773969424,0,0,0,0.25,0.0,A-n32-k5,random_search,58,0.1747980185391608,0.4053605437460221,0.4085227636699134,1326.523187542132,39.902410852777166
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,80,0.8,1329.5430612081193,1464.8667870458316,81.31859408931727,0.0065654109988834,0,1.572319605968525,0,0,0,0.5,0.0065654109988834,A-n32-k5,random_search,59,0.6519464730289879,0.3755269603426416,0.5108647613726811,1159.5961703948587,169.94689081326055
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,90,0.9,1399.1334338706622,1593.854956923772,91.17765155715264,0.0004626730584696,5,2.7205522901457093,0,0,0,0.2,0.0,A-n32-k5,random_search,60,0.8329237595303897,0.6980653001283323,0.863396845947235,1374.9459842169915,24.187449653670456
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,20,0.2,1642.1176979274749,1761.2961802392265,62.29599306343303,0.0,14,2.454610682205456,0,0,0,0.7,0.0,A-n32-k5,random_search,61,0.4723001924861051,0.3179761308301819,0.3978095392820904,1349.859472743061,292.2582251844142
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,20,0.2,1527.1491986482083,1705.3454418425315,93.95488106166606,0.0,11,2.5268907236465106,0,0,0,0.35,0.0,A-n32-k5,random_search,62,0.3641684703882695,0.7029689035445137,0.5062294761896644,1310.4077649584544,216.7414336897541
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,60,0.6,1424.329678701082,1611.6367323468992,92.42347176988746,0.0016248957986324,2,2.271867383272417,0,0,0,0.35,0.0016248957986324,A-n32-k5,random_search,63,0.5753763163554594,0.505677944323883,0.918314032797152,1364.705578841286,59.62409985979593
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,30,0.3,1465.2239309449678,1615.9001077722564,82.87422583415902,0.0333532652085371,7,2.04687399718658,0,0,0,0.35,0.0,A-n32-k5,random_search,64,0.2726399761807145,0.2483086337517273,0.3396415185793061,1288.2578088950786,176.96612204988924
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,40,0.4,1435.218179931367,1674.0372742372638,89.13178504921534,0.0,19,2.1736958822308208,0,0,0,0.1,0.0,A-n32-k5,random_search,65,0.6777312653429766,0.3021765494028265,0.569145637155689,1317.7292208747238,117.48895905664337
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,70,0.7,1471.0285038876748,1594.7479282550785,67.82655767884276,0.0,15,2.318294897161047,0,0,0,0.7,0.0,A-n32-k5,random_search,66,0.3869039580464275,0.2434722378281525,0.9585304048800594,1314.481243385551,156.54726050212412
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,50,0.5,1393.1293200394582,1614.03897109522,99.68916715626162,0.0,19,2.0332737867210917,0,0,0,0.15,0.0,A-n32-k5,random_search,67,0.8301414250035525,0.3334712237775894,0.6092551311743356,1312.4246048208142,80.70471521864397
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,90,0.9,1419.3062541927516,1562.2741883913775,82.09292974883445,0.0199146977600549,1,2.086307723042707,0,0,0,0.55,0.0199146977600549,A-n32-k5,random_search,68,0.4614527009861191,0.6208834425160172,0.3142992561812047,1387.8727062892451,31.433547903506224
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,50,0.5,1388.5385750166836,1520.3252033032013,65.47998532584884,0.0288000233381602,2,1.7105610944308192,0,0,0,0.6,0.019685150706932,A-n32-k5,random_search,69,0.7133797618366375,0.7522366831830036,0.7133227998113747,1225.8344530360637,162.7041219806199
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,70,0.7,1362.687905307934,1590.933044675863,93.26366543012658,0.0124557102978377,8,2.6708482359717007,0,0,0,0.15,0.0,A-n32-k5,random_search,70,0.1132078960559786,0.3739072542672781,0.8549229774165479,1303.269612496617,59.418292811317315
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,80,0.8,1444.3488026110776,1604.6412175976554,69.21052490669796,0.0,17,2.3360514657601748,0,0,0,0.45,0.0,A-n32-k5,random_search,71,0.6179270334790059,0.6095605558501943,0.3153209019938683,1302.6515897009474,141.69721291013025
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,60,0.6,1306.0183553184872,1553.188199037651,124.80110349685832,0.0,19,2.090616724699591,0,0,0,0.15,0.0,A-n32-k5,random_search,72,0.2893215229234566,0.4477513712246085,0.9503548842393668,1178.1603404309633,127.85801488752396
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,10,0.1,1534.8430726865338,1775.5270369850004,109.24683357892133,0.1452363427160726,4,2.51289559797022,0,0,0,0.15,0.0,A-n32-k5,random_search,73,0.2452480616535097,0.3696502128234019,0.9428649683196306,1310.423990144408,224.4190825421258
31,1,13.225806451612904,7.137857623013364,100,97.0,0.003400999043469,20,0.2,1442.8165316402208,1619.3947727169336,82.174034857312,0.0368452005345836,6,2.121470888310555,0,0,0,0.3,0.0,A-n32-k5,random_search,74,0.1308889240063654,0.2239975995812504,0.8771912662427244,1260.1009213621935,182.71561027802727
21,1,1071.428571428571,615.0051158462073,6000,82.0,0.0032718619869125,5,0.05,560.7686546734797,590.0245066888756,27.243359384477255,0.0,4,2.4912617522700407,0,0,0,0.95,0.0,E-n22-k4,random_search,0,0.4982311747982351,0.549634784369192,0.4290365911999357,448.00947364252613,112.75918103095351
21,1,1071.428571428571,615.0051158462073,6000,82.0,0.0032718619869125,60,0.6,485.5685983895864,541.3241687252761,18.302889461339113,0.0,19,2.3070352417916875,0,0,0,0.3,0.0,E-n22-k4,random_search,1,0.8849600278226097,0.2169822895175694,0.3742684162459842,485.5685983895864,0.0
21,1,1071.428571428571,615.0051158462073,6000,82.0,0.0032718619869125,90,0.9,463.8645181422534,537.0076310993469,28.35046894404133,0.0,19,2.045203966727575,0,0,0,0.1,0.0,E-n22-k4,random_search,2,0.6054493934956957,0.426019835650189,0.6944518554731811,463.8645181422534,0.0
21,1,1071.428571428571,615.0051158462073,6000,82.0,0.0032718619869125,50,0.5,503.38698114531235,532.8863408557852,22.71970928233504,0.0,19,2.6389352666377257,0,0,0,0.75,0.0,E-n22-k4,random_search,3,0.5711832855896123,0.5076225784362899,0.9789860793408878,503.38698114531235,0.0
21,1,1071.428571428571,615.0051158462073,6000,82.0,0.0032718619869125,30,0.3,525.5864680004372,554.8845772195618,15.887911982505496,0.0,19,2.5413567335844527,0,0,0,0.95,0.0,E-n22-k4,random_search,4,0.1030517216985805,0.4513008030191802,0.9009192548563948,515.8647383599897,9.721729640447506
21,1,1071.428571428571,615.0051158462073,6000,82.0,0.0032718619869125,70,0.7,495.515506445051,531.2556482763811,20.763729528367776,0.0,17,2.6070519600484334,0,0,0,0.7,0.0,E-n22-k4,random_search,5,0.8813660679900994,0.3837430590038545,0.3440401758415021,417.2875651353452,78.22794130970584
21,1,1071.428571428571,615.0051158462073,6000,82.0,0.0032718619869125,70,0.7,443.41969913701973,484.5964756870993,46.68258537320286,0.0029203245487577,8,2.4535379978080756,0,0,0,0.6,0.0,E-n22-k4,random_search,6,0.6445308462888973,0.4051677618115077,0.3944959341369591,443.41969913701973,0.0
21,1,1071.428571428571,615.0051158462073,6000,82.0,0.0032718619869125,20,0.2,517.6013739228282,551.2734486741962,19.626810145787008,0.0126565096318551,1,2.518272718121792,0,0,0,0.8,0.0109719400991731,E-n22-k4,random_search,7,0.6705395801825822,0.7460328466883954,0.4807444441289812,476.1095907715679,41.49178315126028
21,1,1071.428571428571,615.0051158462073,6000,82.0,0.0032718619869125,50,0.5,487.5622061875604,547.7892394592822,22.84723350473583,0.0,15,2.119227968538011,0,0,0,0.2,0.0,E-n22-k4,random_search,8,0.3263414593322919,0.6638153632927745,0.5524887608579345,480.4339933660881,7.128212821472346
21,1,1071.428571428571,615.0051158462073,6000,82.0,0.0032718619869125,30,0.3,502.800321517336,546.6714901494267,17.905926506845613,0.0,12,2.7537325241914,0,0,0,0.65,0.0,E-n22-k4,random_search,9,0.2105477082135965,0.5919082507741737,0.4720867534905641,502.800321517336,0.0
21,1,1071.428571428571,615.0051158462073,6000,82.0,0.0032718619869125,5,0.05,536.8863209002981,585.3170629925008,19.409679990604936,0.0,1,2.4232317781681667,0,0,0,0.55,0.0630072275456933,E-n22-k4,random_search,10,0.8428177306139154,0.6867498501400857,0.871809901148306,474.7640627162969,62.122258184001225
21,1,1071.428571428571,615.0051158462073,6000,82.0,0.0032718619869125,5,0.05,548.4918677603723,578.7989800460974,17.81116566166303,0.0,4,1.9535487656050765,0,0,0,0.9,0.0,E-n22-k4,random_search,11,0.8615056846885015,0.5586676371050286,0.560568192729268,474.7099046517216,73.78196310865076
21,1,1071.428571428571,615.0051158462073,6000,82.0,0.0032718619869125,30,0.3,521.5157683334256,556.9904778684248,20.285758366571716,0.0,17,2.5047004080804003,0,0,0,0.75,0.0,E-n22-k4,random_search,12,0.8802330085505035,0.555002883484695,0.8307007398778998,464.4119653661088,57.103802967316824
21,1,1071.428571428571,615.0051158462073,6000,82.0,0.0032718619869125,30,0.3,515.12773032366,552.6628284792192,16.584684310072152,0.0042113425037298,2,2.409469879334769,0,0,0,0.75,0.0042113425037298,E-n22-k4,random_search,13,0.4939065655472258,0.7712955758337434,0.439421084373617,457.6542459456253,57.4734843780347
