n_customers,n_depots,avg_demand,demand_std,capacity,area_span,density,iteration,progress,best_fitness,avg_fitness,fitness_std,convergence_rate,stagnation_counter,population_diversity,dynamic_orders,avg_delay,load_imbalance,elite_ratio,improvement_rate,instance,algorithm,demo_id,alpha,beta,gamma,fitness_after,improvement
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,30,0.3,430.6030465133126,454.8713318026085,11.688955599840831,0.0106734833143844,3,1.431252878984543,0,0,0,0.1,0.0106734833143844,P-n16-k8,random_search,40,0.2439091717620222,0.7270297263121375,0.7971168583490874,418.2483350718596,12.354711441452991
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,70,0.7,410.92958652172695,429.8848654734037,17.108223366691792,0.0,19,1.4612410094753523,0,0,0,0.1,0.0,P-n16-k8,random_search,41,0.1426807858761455,0.5571294131099898,0.9886743501621242,410.92958652172695,0.0
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,70,0.7,416.87437878138434,443.4041250003664,10.920066022196933,0.0,19,1.7278439759589903,0,0,0,0.1,0.0,P-n16-k8,random_search,42,0.8488380162678586,0.2700222150073156,0.94847414391519,410.929586521727,5.9447922596573335
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,10,0.1,446.1436147697742,472.5093130668457,14.100634737082128,0.0754337960797336,6,1.906775429595356,0,0,0,0.1,0.0754337960797336,P-n16-k8,random_search,43,0.3342774714037669,0.2736040817671905,0.3716592310105859,423.9144354364636,22.22917933331064
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,70,0.7,410.92958652172695,445.1525903747781,16.301936768513624,0.0,19,1.7286249225104229,0,0,0,0.1,0.0,P-n16-k8,random_search,44,0.3683567407594088,0.2073540811190163,0.742560675961824,410.92958652172695,0.0
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,70,0.7,422.38178974004165,446.1697715631952,13.287810505034564,0.0,19,1.5748042333769583,0,0,0,0.1,0.0,P-n16-k8,random_search,45,0.7716892716313715,0.6512990401186642,0.508512389850174,422.3817897400416,5.684341886080804e-14
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,40,0.4,434.3141441130358,461.8701574595825,11.348285517009192,0.0,13,1.9968966427868189,0,0,0,0.1,0.0,P-n16-k8,random_search,46,0.2438173662359294,0.4524403226990059,0.3497906750779146,430.8718140885569,3.442330024478906
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,50,0.5,422.38178974004165,455.73550778558047,12.135941538835946,0.0275456976238654,3,2.046057403440355,0,0,0,0.1,0.0275456976238654,P-n16-k8,random_search,47,0.5901937253602617,0.6008210264560566,0.939842406228516,422.38178974004154,1.1368683772161605e-13
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,50,0.5,418.24833507185974,442.1607165051728,14.4181727614122,0.0,16,1.5515582548576716,0,0,0,0.1,0.0,P-n16-k8,random_search,48,0.664211639925629,0.6982081043681367,0.343786250394106,416.87437878138434,1.3739562904754052
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,20,0.2,435.9306135699518,454.5671031919163,8.848893245614736,0.0256519736769387,0,1.721516144282992,0,0,0,0.1,0.0256519736769387,P-n16-k8,random_search,49,0.7080550166567124,0.6219436381436837,0.3070962983984897,410.92958652172695,25.001027048224785
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,10,0.1,425.81419776609897,475.13360209059175,16.390429672577845,0.1035785787382195,3,1.9837982992583971,0,0,0,0.1,0.1035785787382195,P-n16-k8,random_search,50,0.1995540222636515,0.2123805728195284,0.9958633288369813,410.929586521727,14.884611244371968
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,80,0.8,410.929586521727,443.07227383598064,14.331711418608965,0.0,19,1.4518707434213456,0,0,0,0.1,0.0,P-n16-k8,random_search,51,0.2243197329856585,0.5200328005009685,0.7869323864679005,410.9295865217269,1.1368683772161605e-13
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,10,0.1,427.58258556060025,464.355819002188,19.829723407698857,0.1025999671001208,5,1.6247176484600494,0,0,0,0.1,0.1025999671001208,P-n16-k8,random_search,52,0.2681321299938493,0.5938502741964402,0.824945513050531,410.92958652172695,16.652999038873304
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,5,0.05,455.9918334621981,480.871594395981,12.208362459018115,0.0,1,2.214562737501164,0,0,0,0.1,0.0,P-n16-k8,random_search,53,0.8287083224764781,0.7027878189404406,0.8689613239980944,422.3817897400415,33.610043722156604
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,20,0.2,439.5960379205411,459.9149968006245,12.344539347857983,0.0013591450669555,5,1.9333934326349076,0,0,0,0.1,0.0013591450669555,P-n16-k8,random_search,54,0.2373100101030794,0.2737667938412728,0.7109457893441613,422.3817897400416,17.214248180499567
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,5,0.05,454.1024270565858,476.90035160331934,15.437866256556427,0.0,4,1.5303715185273703,0,0,0,0.1,0.0,P-n16-k8,random_search,55,0.6355606348495548,0.5150568775137081,0.664643953462067,418.2483350718597,35.8540919847261
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,70,0.7,431.2331839865964,451.42273126304246,7.458433156242653,0.0,19,2.000288644478008,0,0,0,0.1,0.0,P-n16-k8,random_search,56,0.4309282165549756,0.3460131523521662,0.3307801677560616,422.3817897400416,8.851394246554776
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,40,0.4,432.91221566914857,449.4896216346845,8.209230621832598,0.0,19,1.820596644491098,0,0,0,0.1,0.0,P-n16-k8,random_search,57,0.7131596649787347,0.3901130514679544,0.7404385571807159,410.92958652172695,21.98262914742162
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,50,0.5,410.92958652172706,453.4362780590677,16.057420804956088,0.0311840153368416,4,1.9598109304583775,0,0,0,0.1,0.0311840153368416,P-n16-k8,random_search,58,0.2023536380253928,0.3545914948086642,0.9348686562697937,410.929586521727,5.684341886080804e-14
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,5,0.05,433.0675066134995,475.2832355078487,18.373626629017597,0.0,2,1.8214934036093795,0,0,0,0.1,0.0,P-n16-k8,random_search,59,0.8663358662149881,0.5506354684331681,0.7753793566004474,422.38178974004165,10.685716873457864
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,90,0.9,425.3420020630574,445.4096838726388,11.171115177049629,0.0,19,2.101932671506054,0,0,0,0.1,0.0,P-n16-k8,random_search,60,0.3136730213099303,0.6973585888924796,0.4011159796634912,410.92958652172706,14.412415541330349
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,30,0.3,442.50779079225265,461.5819989317544,9.050907659474332,0.0112739903722514,2,1.9540234979250897,0,0,0,0.1,0.0112739903722514,P-n16-k8,random_search,61,0.4119312261148348,0.3916482355421346,0.9999025937455212,410.9295865217269,31.57820427052576
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,90,0.9,422.1814173187506,443.56575086164105,10.78571563958034,0.0,19,1.575031951240311,0,0,0,0.1,0.0,P-n16-k8,random_search,62,0.3827798974445987,0.4765141257758614,0.5711146237244518,410.92958652172695,11.251830797023672
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,80,0.8,422.38178974004165,448.2108143907021,15.4783770542315,0.0,19,1.7447817898316098,0,0,0,0.1,0.0,P-n16-k8,random_search,63,0.3350242334120568,0.6108991236205841,0.8083459663967696,410.92958652172695,11.452203218314708
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,70,0.7,416.8743787813842,433.8593344305915,16.09206465782296,0.0,9,1.2319440423912489,0,0,0,0.1,0.0,P-n16-k8,random_search,64,0.2886169383791669,0.3642132313751508,0.3316996575641456,416.8743787813842,0.0
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,40,0.4,416.87437878138434,444.78956515247,17.65515658342048,0.0166072586035648,4,1.578660623337509,0,0,0,0.1,0.0166072586035648,P-n16-k8,random_search,65,0.5283952752274746,0.7464647838089586,0.3721971969111907,410.92958652172695,5.94479225965739
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,5,0.05,442.91821928719577,475.3136452744563,15.91022704385392,0.0,4,1.516976313467383,0,0,0,0.1,0.0,P-n16-k8,random_search,66,0.4284969270274528,0.7041593282383289,0.6204480581494636,424.156488979281,18.761730307914775
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,5,0.05,465.2871164497821,483.605454317692,11.902917128297709,0.0,2,2.0411224276287596,0,0,0,0.1,0.0,P-n16-k8,random_search,67,0.8877551478889759,0.4932122908201817,0.3061767480631403,416.87437878138434,48.41273766839777
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,80,0.8,416.87437878138434,439.3234375144435,8.56267875717758,0.0324863099638548,0,1.4924594837740164,0,0,0,0.1,0.0324863099638548,P-n16-k8,random_search,68,0.3623710683246376,0.7525287118424984,0.4875768121197618,416.8743787813843,5.684341886080804e-14
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,90,0.9,410.9295865217269,426.8538570822142,15.84038978635308,0.0,19,1.1829302785596765,0,0,0,0.1,0.0,P-n16-k8,random_search,69,0.5378015312380743,0.7512466527092929,0.9092362570262648,410.9295865217269,0.0
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,60,0.6,422.1814173187506,450.1579245047813,14.016826678849345,0.010327800348992,6,1.9036327711193912,0,0,0,0.1,0.010327800348992,P-n16-k8,random_search,70,0.2377368862156973,0.6584818397252125,0.5154544053308955,410.92958652172695,11.251830797023672
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,70,0.7,410.92958652172706,443.98255868640615,16.29552130962524,0.0174985718684891,4,1.526097542119518,0,0,0,0.1,0.0174985718684891,P-n16-k8,random_search,71,0.6421389861684322,0.64221314739532,0.5099765027477842,410.92958652172706,0.0
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,5,0.05,464.586480416725,479.7771530176603,10.772728492956972,0.0,1,2.028079339839737,0,0,0,0.1,0.0,P-n16-k8,random_search,72,0.4140280055179366,0.3158199268697674,0.7168775176486266,410.929586521727,53.65689389499801
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,70,0.7,416.87437878138434,446.46854653193503,11.345118039180216,0.0,19,1.647467572545556,0,0,0,0.1,0.0,P-n16-k8,random_search,73,0.5802089183750974,0.28139249482145,0.5861930631822188,416.87437878138434,0.0
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,90,0.9,424.8631887835213,443.1458837846547,12.299684245850514,0.0,15,1.9168441089602464,0,0,0,0.1,0.0,P-n16-k8,random_search,74,0.6977822776262782,0.2041975650856238,0.5411424558496776,410.92958652172695,13.933602261794364
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,20,0.2,432.60669962995024,464.2827922257867,14.838699742393612,0.0461233487208106,5,1.805025825573649,0,0,0,0.1,0.0461233487208106,P-n16-k8,random_search,75,0.7293565590894001,0.7017309855123421,0.9497622572716312,410.929586521727,21.67711310822324
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,20,0.2,433.449214526472,448.45293504639983,13.199822231654707,0.0039457371589862,0,1.1450312164236605,0,0,0,0.1,0.0039457371589862,P-n16-k8,random_search,76,0.192770320133466,0.383073837856465,0.5524593076063704,410.929586521727,22.51962800474496
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,20,0.2,433.8730132803248,461.72855188529695,13.822923994364736,0.0332620048681543,1,2.03456281444929,0,0,0,0.1,0.0332620048681543,P-n16-k8,random_search,77,0.5055990544014098,0.4082115734497081,0.8088192595581745,422.3817897400417,11.491223540283102
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,90,0.9,410.9295865217269,432.18429724556734,15.009221696754974,0.0,19,1.6954898751784695,0,0,0,0.1,0.0,P-n16-k8,random_search,78,0.6318069352185747,0.597321580578965,0.6676153214415947,410.9295865217269,0.0
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,60,0.6,418.2483350718596,443.63212082084794,12.691310739730032,0.0,9,1.4632070904165937,0,0,0,0.1,0.0,P-n16-k8,random_search,79,0.6158413222675997,0.2146144842704044,0.699853354133594,410.92958652172706,7.318748550132568
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,80,0.8,436.31837347061247,450.068956820504,9.313277566891394,0.0,19,1.7035097344668797,0,0,0,0.1,0.0,P-n16-k8,random_search,80,0.1615745347002432,0.5538531433283638,0.316986891895143,410.92958652172695,25.388786948885524
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,70,0.7,416.8743787813843,440.9204856626488,14.172875501051646,0.0,19,1.5678587915551183,0,0,0,0.1,0.0,P-n16-k8,random_search,81,0.1301517565720401,0.6420018016389724,0.5043604555660026,416.8743787813843,0.0
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,60,0.6,418.2483350718597,442.08953567889023,15.51631299633468,0.0,19,1.980995351580772,0,0,0,0.1,0.0,P-n16-k8,random_search,82,0.3443534227941911,0.5385582270650203,0.589010270895604,416.87437878138434,1.3739562904753484
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,10,0.1,442.698149541612,475.7997675984572,14.3427185310525,0.0784465657865182,0,1.9812084170320283,0,0,0,0.1,0.0784465657865182,P-n16-k8,random_search,83,0.7502538265570933,0.2421982747205684,0.7005906433094182,410.92958652172695,31.76856301988505
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,30,0.3,424.156488979281,451.2675813237736,14.844122975875688,1.3401520508995742e-16,8,2.1887177220616336,0,0,0,0.1,1.3401520508995742e-16,P-n16-k8,random_search,84,0.1393324204313732,0.2267683830170395,0.3621683174098055,416.8743787813843,7.2821101978967135
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,5,0.05,424.15648897928094,475.29551500716786,17.60503372134455,0.0,0,1.7514341201128591,0,0,0,0.1,0.0,P-n16-k8,random_search,85,0.8281284253568149,0.3894876632696507,0.7841083886314062,410.92958652172695,13.22690245755399
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,70,0.7,422.8939544448058,439.63473897541934,11.075147880579271,0.0,19,1.589120426664831,0,0,0,0.1,0.0,P-n16-k8,random_search,86,0.2881379886791343,0.2117316497215607,0.3779608266624908,410.92958652172695,11.96436792307884
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,60,0.6,424.193127331517,445.96371173458135,11.746566707880747,0.0,10,1.511340220734256,0,0,0,0.1,0.0,P-n16-k8,random_search,87,0.3025780996265868,0.4700203735422596,0.9650617276084884,410.92958652172695,13.263540809790072
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,80,0.8,424.15648897928094,451.9318207457219,13.831190908920576,0.0027871996605697,4,1.815939726852716,0,0,0,0.1,0.0027871996605697,P-n16-k8,random_search,88,0.7666995155774953,0.6716728458939523,0.9839331604335152,416.8743787813843,7.282110197896657
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,40,0.4,439.6158778653371,453.2632391410072,9.712019817115056,0.0,19,1.8003086919045446,0,0,0,0.1,0.0,P-n16-k8,random_search,89,0.3120010689125297,0.413028027634813,0.9700823509329756,418.2483350718597,21.36754279347747
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,60,0.6,422.89395444480584,447.2090322839682,13.59913549404376,0.0,10,1.7307704709028433,0,0,0,0.1,0.0,P-n16-k8,random_search,90,0.46375070690086,0.2882366753508405,0.8726582473705471,410.92958652172695,11.964367923078896
15,1,16.4,8.138795979750322,35,48.0,0.0069444444444444,90,0.9,422.38178974004165,437.3910341207808,11.081997657905848,0.0,19,1.5402653017103771,0,0,0,0.1,0.0,P-n16-k8,random_search,91,0.422807702602604,0.2818065218466124,0.780349016025313,410.92958652172695,11.452203218314708
